Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,Q0_ProlificID,Q1,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q7_4_TEXT,Q8,Q8_5_TEXT,Q9,Q9_9_TEXT,Q10_1,Q11,Q11_7_TEXT,Q12,Q13,Q13_7_TEXT,Q14,Q15,Q16 ,Q17,Q17_1_TEXT,Q18,Q19,Q20,Q21,Q21_5_TEXT,Q22,Q23,Q24,Q24_4_TEXT,Q25,Q25_5_TEXT,Q26,Q26_9_TEXT,Q27_1,Q28,Q28_7_TEXT,Q29,Q30,Q30_7_TEXT,Q31,Q32,Q33,Q34,Q34_1_TEXT,Q35,Q36,Q37,Q38,Q39_1,Q40_1
565,True,7/30/25 15:27,R_8IzrPWKT5jC1dqc,"35,3272","25,1371",EN,"0,8999999762",6640bf6376c2142b3fb685f4,Yes,"Me and my friend were going for a run and we happened to discuss what is considered to be biggest data leak in history, I'm talking about the one that took place in June of this year with over 15 billion leaked passwords. It all started because he was telling me about how he doesn't have his credit card on his phone Wallet because he doesn't trust Androids like that haha. We only talked about it for couple of minutes. We came to the conclusion that probably nobody cares about either one of us data or texts or whatever! ",1,Friend,,Other,No,"Public space (e.g., café, train)",,News story or social media post,,"Incidents ",,3,Interested/curious,,It's fascinating really.,Worried/anxious,,He's paranoid about all this stuff haha.,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,27,Male,Greece,Construction,3,5 (Strongly agree)
593,True,7/30/25 15:27,R_8PZOwPSaaxFAtxi,"40,8449","14,2716",EN,1,5a5110bb76d1c60001aaa059,Yes,"there were 2 people involved: I and a friend of mine

the conversation took place at home (my home)

I talked about the privacy of mobile phones, with all their personal data inside, that need to be locked from other eyes

the conversation was triggered by recent news read from newspapers and heard on TV about hacking attacks

it (the conversation) lasted only 15 minutes.

I don't remember anything else  of important
",1,Friend,,Myself,No,At home,,News story or social media post,,"Application areas,Identity theft or fraud,Incidents ,Security behavior ",,5 (Strongly agree),"Interested/curious,Helpful/responsible",,because of my knowledge about technology of privacy,"Interested/curious,Confident/informed",,because he asked several times many things related to topic,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,48,Male,Italy,Literature,4,5 (Strongly agree)
720,True,7/30/25 15:28,R_8MbWY4dyuNkQx4i,"38,7219","-9,1398",EN,1,5ec3c725207364223a477f7a,Yes,"The last time I talked about cybersecurity it was with coworkers. This happened in our office during work hours, and the conversation was started since all of us received a phishing e-mail from someone pretending to be our boss, asking for personal information, namely full name, address and date of birth. We talked about how we use 2 Factor Authentication to have good security, but still some of us receive fishing e-mails. We also talked about how our company goes about informing, through e-mails, what kind of care we need to take, such as avoiding repeated and easy passwords, avoid suspicious websites and how to spot fishing e-mails. This conversation lasted for about 30 minutes, during lunch break.",6,"Friend,Colleague",,Other,"Yes, somebody I know",Workplace/University,,Personal experience (e.g. cybersecurity incident),,"Identity theft or fraud,Incidents ,Phishing or scams,Security behavior ",,4,"Interested/curious,Confident/informed",,"I felt I have good knowledge regarding these topics, but I'm always interested in learning more.","Interested/curious,Confident/informed",,"This was a very friendly conversation, and there were no bad consequences, so I believe others were also calm and interested.",No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Portugal,Mechanical Engineer,3,5 (Strongly agree)
656,True,7/30/25 15:29,R_2vbSwfXBs7JUEdV,"52,2299","21,0093",EN,"0,8999999762",5ede9653252ba51223688917,Yes,"I met with 4 of my friends in cafe. We were talking about online shopping, which is what triggered the conversation. One of my friends began to talk about how phones are listening to our conversations to give us shopping recommendations. We were thinking about how companies are storing our data. We talked about it for around 10 minutes.",4,Friend,,Other,No,"Public space (e.g., café, train)",,Other (please specify),online shopping,"Incidents ,Surveillance or data collection ",,4,"Interested/curious,Confident/informed",,I was glad that my friends are curious in the same topics. I was interested about their opinions.,Interested/curious,,"They all seemed to have some opinion about it, most of them negative. They wanted to hear everyone out, curious about their experience",No,,"No, but I plan to have one in the future",,No,,,,,,,,,,,,,,,,,,,,,,,,25,Female,Poland,Nursing,4,5 (Strongly agree)
207,True,7/30/25 15:30,R_2oAvGX5FFkp8Y0h,"53,603","9,9568",DE,"0,8999999762",668e2d325d541be2786ab826,Yes,"1. A colleague and I
2. In the office
3. Data security
4. News about data security at Microsoft
5. 5 minutes
6. No",1,Colleague,,Other,"Yes, somebody I know",Workplace/University,,News story or social media post,,"Application areas,Incidents ,Security behavior ,Surveillance or data collection ",,3,Worried/anxious,,Because data security is a major issue and I don't think it's always guaranteed.,"Interested/curious,Worried/anxious",,She seemed very interested in the topic but also generally concerned about the fact that it is so difficult to assess.,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Germany,Project manager,2,5 (Strongly agree)
694,True,7/30/25 15:30,R_2pu23udWLvZLztn,"38,7219","-9,1398",EN,1,6744700ac7a3406e40f009c5,Yes,"I, a front-end dev, a friend of mine who works with cybersecurity, and another friend of mine who is a backend dev, were talking about how companies collect our data, and to what point it should be done, and where we should draw the line of protection. We were talking during a friend's lunch. The telegram app, and the recent events of criminality on the app that doesn't collect or save any data, and its important to have an app like that, is it has implications for criminality, and how can we protect our dat,a and also the recent hackings of big companies. It took aprox 30/45 min ",2,Friend,,,No,At home,,News story or social media post,,"Incidents ,Privacy tools ,Surveillance or data collection ",,4,"Interested/curious,Worried/anxious",,because it's a serious matter that affects all of us online,"Interested/curious,Worried/anxious,Confident/informed",,"same reasons as I, because it's a serious matter that affects all of us online",No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,24,Female,Portugal,Front End Developer,3,5 (Strongly agree)
867,True,7/30/25 15:30,R_84UNZdkuFSxQh9L,"50,6375","3,0542",EN,"0,8999999762",66c0f6b657bd4b8a29485652,Yes,"I was talking with a colleague about how several government websites have recently been hacked in France, with very sensitive data being leaked. We discussed how these incidents show the urgent need for better digital protection. I mentionned that cybersecurity is becomming a top priority and that sector in recuiting heavily in France. It's clearly a growing field with a lot of demand.",1,Colleague,,Other,No,Workplace/University,,News story or social media post,,"Application areas,Incidents ,Surveillance or data collection ",,3,"Interested/curious,Worried/anxious",,i was both curious about the scale of the phenomenon and worried about the vulnerability of sensitive data.,"Interested/curious,Worried/anxious",,I this the other person was also curious about the topic and a bit anxious how easily sensitive data can be exposed.,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,36,Female,France,Coumputer science,3,5 (Strongly agree)
435,True,7/30/25 15:31,R_2xSp2Tu6LfeyyMy,"50,7858","18,9614",EN,"0,8999999762",5e0124714c81b2d1b3a4ca2e,Yes,"I was talking with my sister. We were talking on messenger probably. We were talking about safety of using credit cards online - especially providing their number an ccv code on the website. 
Thing that triggered this conversation was a fact that I was looking for new running shoes and I checked few webistes, not all of them looked safe. We had a situation where my mother bought things that never were sent to her.
It lasted like 10 minutes maybe.
",1,Other (please specify),Family,Myself,No,Other (please specify),Online,Personal experience (e.g. cybersecurity incident),,Phishing or scams,,3,"Interested/curious,Worried/anxious",,I remember when my mom bought something and it never came to her. It was just some scam website. ,Worried/anxious,,She is my sister so she felt the same way. ,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,32,Female,Poland,Zootechnics,4,5 (Strongly agree)
990,True,7/30/25 15:33,R_8OviygB6HQ37VzG,"44,0545","12,5686",EN,"0,8999999762",64f9f86e6bf2358fd13945f1,Yes,"1.My sister and I
2.At  home
3.Using Google Authenticator for two step verification
4.Using two-step authentication is inconvenient and time-consuming, but it is more secure,we talked about the different sites where it can be used and if it works as an app on Chromebook as well or you need to use a tablet or a smartphone to make the app work
5.a few minutes
6.we also talked about the security of using Paypal for purchases",1,Other (please specify),Family,Myself,No,At home,,Personal experience (e.g. cybersecurity incident),,"Application areas,Security behavior ,Security tools ",,3,"Interested/curious,Helpful/responsible",,it's useful to exchange informations and share experiences,"Interested/curious,Confident/informed",,the same motivation,Yes,wider use of Google Authenticator,,,No,,,,,,,,,,,,,,,,,,,,,,,,46,Female,Italy,administrative employee in a real estate company,2,5 (Strongly agree)
500,True,7/30/25 15:34,R_8xkbOz0A0fBx1K1,"37,9842","23,7353",EN,"0,5",66031d61cfc023c8d401d987,Yes,"1. Me and ex boyfriend
2. Private place
3. How easy or not is to work on a cybersecurity indystry
4. His job
5. 3-4 minutes
6. That it was an interestsing subject to discuss, even thought I dont know almost anything about it.",1,Other (please specify),Partner,,No,At home,,Work/school-related requirement,,"Incidents ,Phishing or scams,Security tools ,Surveillance or data collection ",,2,Interested/curious,,Because I dont know much about it ,"Worried/anxious,Confident/informed",,"It was job related, so it made him more worried and he had to oexplain things differently for me to understand better",Yes,intrigued me maybe to do my own research,,,No,,,,,,,,,,,,,,,,,,,,,,,,31,Female,Greece,SOCIAL SCIENCES,2,5 (Strongly agree)
827,True,7/30/25 15:34,R_8NL2WHsuYeszjVF,"50,0541","19,9502",EN,"0,8999999762",669f349c50e94fd78b7c3b66,Yes,"The last time I talked about cyber security I was having conversation with my friends at the pub. We were talking about online fraud taking place on selling/buying platforms like vinted and olx, because I'm selling a lot of clothes online and I noticed a common scam (I wasn't scammed because I recognised it soon enough). This type of scam (people and bots messaging sellers telling them that they bought something from them and already paid, then giving link to the platform which looks exactly like Vinted or Olx so the seller will ""receive"" the money) is happening all the time. ",5,"Friend,Colleague",,Myself,"Yes, somebody I know","Public space (e.g., café, train)",,Personal experience (e.g. cybersecurity incident),,Phishing or scams,,5 (Strongly agree),"Confident/informed,Annoyed,Helpful/responsible",,I felt like I'm informing others so they won't fell for this scam. I felt helpful and confident. ,"Interested/curious,Worried/anxious",,I think they were interested in the topic and thankful at the same time. ,Yes,They are just not clicking on the links given by a stranger.,"No, but I plan to have one in the future",,"Yes, I’d like to describe another conversation","This time a friend told me that he has a problem with online fake girls and prostitutes messaging him on dating apps like tinder and sometimes also facebook. He told me that they are playing to be the real girl who is interested in meeting him but during the conversation she's asking for money, for small things, and then bigger and bigger, proposing photos in exchange etc. He sent small amount of money at first and then realised she won't stop asking for it so he blocked her and then other accounts started messaging him. This scam is pretty common on dating apps. ",1,Friend,,Other,No,"Public space (e.g., café, train)",,Personal experience (e.g. cybersecurity incident),,Identity theft or fraud,,4,"Interested/curious,Worried/anxious",,I found it interesting that this scam is so common and people are still falling for it. I'm also interested in the psychology of this tyoe of scam. ,Worried/anxious,,He wasn't exactly comfortable telling me this cause he felt ashemed. ,,,"No, but I plan to have one in the future",,27,Female,Poland,Psychology,5 (Strongly agree),5 (Strongly agree)
